id,study_group,new_group,sex,age,race,educ,ethnic,Video,Position,Rating,ReactionTime,SelectionTime,Video_sex,Video_race,conte_mean_all,conte_mean_short
256e516d,4,2,1,34,2,20,2,Video_1047,62,330,2491,31329,1,0,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1052,1,180,21290,61325,1,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1053,7,180,4906,25830,1,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1060,56,330,3267,21164,1,0,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1068,24,120,10665,44161,0,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1069,60,120,3846,13665,0,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1073,38,330,2735,28830,1,0,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1074,59,270,2647,19831,1,0,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1076,21,-90,47804,67825,1,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1078,19,150,4889,17664,1,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1079,13,150,3821,18997,1,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1080,35,60,4423,19664,0,0,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1082,29,60,6531,14999,1,1,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_1085,33,150,3113,14665,0,2,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_007,17,0,36362,73157,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_025,63,90,5299,20164,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_027_,55,90,5082,17164,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_028,61,120,4577,23331,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_030,32,90,4367,21831,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_034,9,210,3391,15498,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_044,4,120,13928,54493,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_048,5,120,7146,27997,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_049,52,120,2945,12665,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_051,42,90,5375,15998,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2001,15,60,18548,35495,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2002,58,60,4516,14332,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2004,3,120,6359,49827,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2006,46,60,2574,10666,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2008,64,90,3895,22164,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2009,47,300,2303,19497,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2010,2,90,26299,108986,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2013,44,90,5863,14498,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2015,31,120,5530,41494,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2016,25,90,7327,24830,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2017,40,120,4489,15832,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2018,12,90,6864,18498,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2019,36,60,4680,15331,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2020,16,0,12544,32829,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2021,23,90,7466,19165,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2022,20,90,2902,14332,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2023,22,90,6849,29330,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2024,8,120,11763,28330,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2025,51,30,4075,10832,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2026,30,60,12433,73824,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2029,39,90,4756,14332,,,2.75,2.833333333
256e516d,4,2,1,34,2,20,2,Video_Fractal_2030,54,90,3030,11166,,,2.75,2.833333333
1e89f3f9,1,1,2,33,1,20,2,Video_1002,43,120,2603,10665,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1003,58,150,3226,17665,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1005,21,270,3705,21831,0,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1010,24,390,3432,23830,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1011,39,120,7315,16498,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1015,18,420,3582,32162,0,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1019,8,330,4768,25497,0,2,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1021,42,60,4268,9332,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1023,36,150,1756,15165,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1026,61,150,6363,29663,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1029,7,330,4108,22997,1,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1031,17,330,3975,23330,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1032,59,180,3194,13998,0,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1033,50,120,4216,23164,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1038,41,60,2706,11165,0,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1043,22,150,2780,12498,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1045,4,210,3756,19498,0,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1046,30,120,16005,32163,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1047,33,360,2888,23997,1,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1052,34,150,3315,13332,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1053,16,360,3925,24997,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1060,54,120,5844,19165,1,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1068,62,180,5327,18664,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1069,52,150,9332,35496,0,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1073,64,150,4501,12998,1,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1074,35,240,2439,18831,1,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1076,2,30,8815,15498,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1078,28,120,4466,15165,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1079,10,30,5995,34829,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1080,20,240,3268,18164,0,0,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1082,57,180,3097,14998,1,1,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_1085,48,150,4215,13498,0,2,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_007,6,-120,4799,11832,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_025,27,90,3267,13998,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_027_,3,-150,4172,11999,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_028,12,-90,3867,24663,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_030,32,90,3776,13999,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_034,14,90,8261,21663,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_044,25,-120,3034,10666,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_048,13,120,9075,51994,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_049,53,30,5637,11498,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_051,49,-30,3578,9666,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2001,40,30,5081,9332,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2002,46,90,34403,53660,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2004,15,90,8136,21664,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2006,26,90,3402,8166,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2008,1,150,10358,60326,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2009,55,60,4119,10998,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2010,60,-90,5088,11832,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2013,29,-210,3306,14998,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2015,45,-60,7585,20164,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2016,31,60,3858,11497,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2017,63,30,14837,25330,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2018,38,-120,4181,12166,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2019,56,150,3791,15665,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2020,5,120,3699,14831,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2021,23,210,5144,15498,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2022,51,-60,11852,20831,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2023,44,-60,13489,19998,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2024,11,-60,6178,16831,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2025,19,90,10947,29662,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2026,47,90,7936,13332,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2029,37,150,14528,26663,,,3.25,3.5
1e89f3f9,1,1,2,33,1,20,2,Video_Fractal_2030,9,-120,5295,21497,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1002,24,390,6405,57660,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1003,1,420,12774,66658,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1005,39,420,4732,43494,0,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1010,27,390,6588,54826,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1011,9,360,5142,41661,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1015,13,420,5205,43994,0,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1019,58,420,4026,31496,0,2,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1021,34,390,4639,44994,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1023,7,420,4581,40161,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1026,32,360,5735,45161,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1029,26,420,5813,47328,1,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1031,15,360,4372,37329,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1032,4,420,6331,43828,0,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1033,28,420,4320,46994,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1038,55,420,1634,30163,0,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1043,63,420,4044,38828,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1045,37,420,6060,46827,0,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1046,17,420,4273,40495,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1047,8,420,3894,55160,1,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1052,49,420,4538,44661,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1053,60,420,5931,30829,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1060,35,420,5067,40162,1,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1068,19,420,6402,50994,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1069,29,420,5689,47328,0,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1073,18,420,3829,42995,1,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1074,16,420,4577,42328,1,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1076,30,270,6951,40828,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1078,12,420,5797,38829,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1079,38,420,4400,42328,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1080,50,420,4632,57993,0,0,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1082,25,420,5587,45828,1,1,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_1085,36,420,7391,42995,0,2,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_007,42,390,3896,50161,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_025,45,420,6946,43161,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_027_,22,420,6034,39328,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_028,33,0,20962,79990,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_030,31,240,8634,32996,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_034,23,420,5283,60992,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_044,57,420,4698,40328,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_048,11,360,4878,32829,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_049,56,420,6843,40161,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_051,20,360,5738,94488,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2001,59,390,3598,39995,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2002,44,420,6692,44995,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2004,5,420,9337,57659,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2006,52,390,4407,58992,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2008,6,420,4452,48327,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2009,2,420,16287,61659,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2010,64,270,4220,21497,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2013,48,120,4747,34163,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2015,46,390,3520,38329,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2016,3,390,20775,58159,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2017,14,420,4915,50160,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2018,62,420,4440,31829,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2019,43,420,4246,41161,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2020,61,390,19015,76657,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2021,53,270,5197,54994,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2022,41,420,5103,38828,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2023,51,420,6580,52827,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2024,10,360,5727,51993,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2025,21,390,5832,40329,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2026,54,270,3993,32162,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2029,47,420,3368,33162,,,3.25,3.5
d55deb67,1,1,2,33,2,16,2,Video_Fractal_2030,40,390,7412,58160,,,3.25,3.5
6ccd621e,2,1,2,30,2,18,2,Video_1002,5,0,5902,21830,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1003,6,30,5292,11832,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1005,2,0,99579,155481,0,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1010,37,30,3580,9332,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1011,24,30,9900,17498,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1015,4,120,5327,18331,0,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1019,10,60,5666,16998,0,2,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1021,25,30,4297,13166,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1023,54,60,3858,14499,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1026,20,30,8814,39328,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1029,15,30,6522,13832,1,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1031,18,0,4563,30163,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1032,36,30,9126,15832,0,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1033,38,30,4815,25496,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1038,33,-30,4089,8999,0,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1043,17,30,10028,16331,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1045,19,0,17661,44161,0,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1046,35,30,3250,7499,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1047,21,0,14182,15664,1,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1052,30,60,8192,22164,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1053,8,60,13678,22164,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1060,44,60,4825,10666,1,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1068,59,30,4767,10499,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1069,57,30,8146,17664,0,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1073,9,150,3864,16498,1,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1074,47,30,4409,8832,1,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1076,46,-60,8809,25997,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1078,63,30,5531,11499,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1079,53,30,12727,21498,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1080,32,60,4798,10665,0,0,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1082,31,30,4316,9832,1,1,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_1085,41,60,5687,15331,0,2,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_007,39,-30,6460,10666,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_025,34,0,4301,15665,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_027_,60,-60,5181,13498,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_028,11,-90,62923,77657,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_030,27,-30,10665,15831,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_034,14,-30,4171,10498,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_044,16,0,9616,35662,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_048,26,-30,5438,13165,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_049,50,-30,4539,8333,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_051,64,-30,5494,9499,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2001,28,0,4838,16498,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2002,12,-90,23080,29663,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2004,61,-30,6395,14831,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2006,48,-30,4951,9332,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2008,29,-60,3187,11165,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2009,42,-30,4818,8499,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2010,13,0,10731,17831,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2013,52,-30,10917,19164,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2015,7,-30,7921,16331,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2016,51,-30,5100,19164,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2017,1,-120,16643,45327,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2018,43,-90,4892,15331,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2019,23,0,6700,30996,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2020,40,-30,5833,13665,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2021,62,-30,12786,18831,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2022,22,0,6956,23997,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2023,49,-30,5200,9332,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2024,45,-30,6300,9832,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2025,56,-30,3539,10165,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2026,58,-30,7833,13165,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2029,3,-180,7029,23330,,,4,4.333333333
6ccd621e,2,1,2,30,2,18,2,Video_Fractal_2030,55,-60,7953,19498,,,4,4.333333333
99a1f00c,3,2,2,32,2,13,2,Video_1002,33,420,4802,36329,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1003,16,420,94351,128651,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1005,22,420,16424,50328,0,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1010,50,360,4293,30330,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1011,61,420,5419,34995,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1015,20,420,5236,43662,0,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1019,64,420,4106,32330,0,2,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1021,3,420,8389,41994,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1023,39,420,19893,52993,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1026,5,420,6462,38328,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1029,28,420,9491,39328,1,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1031,13,420,173577,200308,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1032,29,420,54730,89655,0,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1033,23,420,95230,127650,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1038,60,420,5135,32329,0,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1043,43,90,4869,14332,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1045,25,420,4791,50660,0,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1046,30,420,39758,73657,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1047,52,420,3321,29663,1,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1052,63,150,6856,20331,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1053,19,420,17591,49660,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1060,41,180,4872,39328,1,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1068,11,420,19771,62659,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1069,32,420,7559,38662,0,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1073,42,150,4699,23997,1,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1074,21,420,27538,65658,1,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1076,47,300,5766,28663,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1078,17,420,3911,37662,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1079,18,420,6092,39995,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1080,57,420,3973,31662,0,0,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1082,58,420,6540,34662,1,1,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_1085,8,420,4289,39995,0,2,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_Fractal_007,12,420,909188,939214,,,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_Fractal_025,48,330,6760,28996,,,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_Fractal_027_,44,270,3644,19998,,,4.375,4.833333333
99a1f00c,3,2,2,32,2,13,2,Video_Fractal_028,53,210,2792,24330,,,4.375,4.833333333
